quote_id,product_family,power_kw,weight_kg,pressure_bar,material_grade,custom_machining_hours,num_components,tolerance_class,order_quantity,lead_time_days,customer_segment,region,competitor_present,contract_type,gross_margin_kusd,final_price_kusd
Q01367,Turbine-T,420.3,1461.0,214.7,Standard,44.2,129,Ultra,32,40.0,SMB,North,No,Spot,110.91,407.78
Q01368,Turbine-T,535.1,1881.0,165.4,Titanium,64.9,305,Ultra,28,48.0,MidMarket,East,Yes,Spot,104.21,545.92
Q01369,Compressor-Y,192.7,730.0,130.5,Standard,103.0,319,Std,26,96.0,MidMarket,North,No,Spot,45.94,186.14
Q01370,Pump-A,21.8,135.0,52.1,Standard,12.9,30,Std,44,147.0,MidMarket,East,No,Annual,6.51,30.06
Q01371,Pump-A,26.9,124.0,235.1,Standard,24.3,38,Std,27,96.0,Enterprise,East,No,Framework,4.66,31.69
Q01372,Turbine-T,491.9,1661.0,42.6,Standard,73.1,135,Std,14,46.0,SMB,West,No,Annual,107.88,340.98
Q01373,Compressor-X,91.4,400.0,127.2,Stainless,30.0,88,Std,36,46.0,Enterprise,East,Yes,Spot,10.1,85.34
Q01374,Valve-Z,11.5,64.0,191.2,Alloy,29.1,80,Precision,21,117.0,SMB,North,Yes,Spot,7.68,35.05
Q01375,Pump-A,19.1,155.0,154.6,Stainless,11.4,108,Precision,26,60.0,MidMarket,North,No,Spot,10.76,42.63
Q01376,Pump-B,66.2,247.0,141.2,Stainless,69.4,122,Ultra,8,40.0,SMB,East,No,Spot,42.34,129.41
Q01377,Compressor-X,165.4,649.0,67.2,Stainless,25.3,125,Std,29,51.0,SMB,East,Yes,Framework,12.45,103.72
Q01378,Compressor-X,125.7,477.0,167.3,Standard,16.4,200,Precision,31,132.0,SMB,South,Yes,Framework,11.09,101.8
Q01379,Compressor-X,108.5,394.0,118.8,Stainless,39.6,160,Std,20,62.0,SMB,North,No,Spot,37.33,120.21
Q01380,Valve-Z,8.3,40.0,75.3,Standard,34.4,38,Precision,4,109.0,SMB,North,No,Spot,10.92,33.94
Q01381,Pump-A,21.7,105.0,217.3,Standard,10.0,96,Ultra,7,107.0,SMB,South,Yes,Annual,9.89,45.01
Q01382,Pump-A,37.6,200.0,139.3,Standard,33.9,32,Std,13,145.0,Enterprise,North,Yes,Spot,8.12,39.87
Q01383,Pump-A,22.8,112.0,49.4,Standard,29.3,33,Std,3,92.0,MidMarket,South,Yes,Annual,9.17,36.26
Q01384,Compressor-Y,421.9,1480.0,62.7,Stainless,108.1,274,Std,35,67.0,Enterprise,North,Yes,Annual,24.09,218.54
Q01385,Valve-Z,9.2,60.0,191.2,Standard,38.9,90,Std,13,79.0,MidMarket,North,Yes,Spot,7.54,31.07
Q01386,Turbine-T,362.5,1298.0,156.0,Standard,118.1,183,Precision,10,40.0,SMB,North,No,Spot,122.47,374.06
Q01387,Pump-B,50.3,,48.5,Standard,64.8,89,Precision,24,60.0,MidMarket,East,Yes,Spot,19.19,81.98
Q01388,Compressor-X,96.2,363.0,214.0,Alloy,59.3,110,Std,38,57.0,MidMarket,North,Yes,Annual,11.51,100.59
Q01389,Pump-A,35.3,123.0,171.9,Standard,17.8,85,Std,20,40.0,Enterprise,North,No,Spot,6.75,35.56
Q01390,Valve-Z,8.2,96.0,107.0,Standard,27.6,95,Std,38,96.0,Enterprise,East,No,Spot,5.34,26.96
Q01391,Compressor-Y,244.9,877.0,43.3,Standard,41.3,285,Ultra,48,63.0,MidMarket,South,No,Spot,61.84,251.99
Q01392,Compressor-Y,427.6,1520.0,20.1,Standard,73.6,183,Precision,11,,SMB,South,Yes,Annual,81.77,286.16
Q01393,Compressor-Y,409.1,1425.0,103.1,Alloy,73.1,232,Std,15,103.0,SMB,North,Yes,Spot,69.57,261.56
Q01394,Pump-B,98.7,387.0,105.0,Titanium,43.9,149,Precision,19,,SMB,East,No,Spot,33.79,123.05
Q01395,Turbine-T,617.2,2125.0,32.7,Standard,117.7,317,Precision,28,61.0,Enterprise,East,No,Annual,61.96,380.74
Q01396,Pump-A,42.9,210.0,107.9,Standard,38.8,42,Std,27,94.0,SMB,West,Yes,Spot,9.83,44.06
Q01397,Pump-A,39.3,203.0,13.8,Standard,33.6,50,Std,7,158.0,SMB,West,Yes,Spot,14.71,47.43
Q01398,Pump-A,37.3,174.0,179.4,Stainless,22.1,56,Std,28,102.0,SMB,North,No,Framework,7.95,39.13
Q01399,Pump-A,35.7,185.0,9.3,Stainless,12.7,33,Std,2,39.0,Enterprise,South,No,Spot,10.05,38.15
Q01400,Pump-A,29.2,166.0,24.7,Titanium,34.7,75,Ultra,13,,Enterprise,East,Yes,Framework,7.64,63.91
Q01401,Compressor-Y,387.0,1406.0,36.1,Standard,78.9,240,Ultra,13,91.0,MidMarket,West,Yes,Annual,66.07,308.23
Q01402,Turbine-T,744.2,2521.0,106.9,Alloy,105.6,171,Ultra,16,134.0,Enterprise,South,No,Spot,135.55,588.81
Q01403,Pump-B,91.2,370.0,110.1,Alloy,57.5,122,Ultra,34,69.0,Enterprise,East,No,Annual,21.08,118.06
Q01404,Compressor-X,167.0,625.0,240.2,Stainless,19.1,129,Ultra,7,127.0,Enterprise,West,Yes,Annual,32.23,158.17
Q01405,Turbine-T,370.4,1338.0,89.8,Titanium,72.0,133,Std,15,99.0,SMB,South,Yes,Spot,99.84,375.53
Q01406,Compressor-X,98.4,359.0,216.4,Stainless,32.3,155,Precision,24,57.0,SMB,East,No,Annual,28.15,118.93
Q01407,Valve-Z,7.9,45.0,204.9,Standard,11.0,97,Std,48,76.0,SMB,North,Yes,Spot,4.39,21.63
Q01408,Pump-B,79.1,350.0,163.3,Stainless,64.5,156,Precision,34,91.0,MidMarket,North,No,Annual,24.11,100.11
Q01409,Turbine-T,300.8,1077.0,225.3,Alloy,93.2,160,Std,37,128.0,Enterprise,South,Yes,Spot,41.21,269.2
Q01410,Compressor-Y,369.8,1268.0,12.3,Standard,67.6,352,Ultra,29,67.0,SMB,East,No,Annual,64.49,302.69
Q01411,Compressor-Y,280.1,1085.0,233.7,Standard,26.2,91,Std,45,66.0,Enterprise,North,No,Annual,27.14,160.64
Q01412,Turbine-T,645.9,2183.0,203.4,Standard,81.5,102,Std,18,65.0,MidMarket,North,Yes,Framework,42.54,308.64
Q01413,Pump-A,21.6,104.0,10.3,Stainless,17.6,49,Std,33,99.0,Enterprise,South,Yes,Spot,3.42,29.77
Q01414,Compressor-X,91.8,389.0,185.3,Stainless,49.3,98,Std,33,108.0,Enterprise,South,No,Spot,19.19,98.98
Q01415,Compressor-X,182.2,678.0,24.7,Standard,34.8,225,Std,8,146.0,MidMarket,North,Yes,Annual,26.23,122.21
Q01416,Compressor-X,190.7,694.0,63.5,Standard,39.5,213,Std,43,130.0,Enterprise,West,No,Spot,25.33,123.46
Q01417,Compressor-Y,231.3,864.0,191.1,Stainless,98.1,241,Std,38,75.0,SMB,East,No,Framework,32.26,183.45
Q01418,Pump-A,38.4,143.0,100.2,Standard,38.1,58,Precision,38,99.0,MidMarket,South,Yes,Spot,8.22,46.16
Q01419,Pump-B,62.6,288.0,33.5,Stainless,37.0,76,Std,33,128.0,MidMarket,South,Yes,Spot,6.42,59.69
Q01420,Pump-B,106.2,382.0,108.6,Alloy,71.2,214,Std,45,25.0,MidMarket,South,No,Framework,12.52,91.07
Q01421,Valve-Z,8.9,20.0,144.5,Standard,25.1,104,Std,20,135.0,SMB,East,No,Spot,7.47,27.88
Q01422,Pump-B,56.6,240.0,99.3,Stainless,60.9,128,Std,47,84.0,SMB,West,No,Annual,24.03,82.95
Q01423,Pump-A,41.5,197.0,249.4,Standard,28.8,32,Precision,5,127.0,MidMarket,South,Yes,Framework,8.36,44.25
Q01424,Compressor-X,100.5,396.0,244.1,Titanium,65.5,188,Precision,24,24.0,SMB,West,No,Framework,40.66,166.18
Q01425,Valve-Z,13.7,80.0,22.6,Alloy,22.8,47,Precision,7,153.0,MidMarket,North,Yes,Spot,7.91,32.85
Q01426,Compressor-X,159.1,615.0,227.0,Stainless,35.1,184,Std,8,92.0,MidMarket,East,No,Spot,38.38,132.64
Q01427,Compressor-Y,347.9,1191.0,207.5,Stainless,106.8,160,Precision,36,45.0,MidMarket,North,No,Annual,51.79,251.23
Q01428,Compressor-Y,293.3,1078.0,167.0,Alloy,89.2,108,Std,9,123.0,Enterprise,East,Yes,Annual,41.7,208.54
Q01429,Valve-Z,10.6,59.0,86.0,Standard,26.0,94,Std,1,,MidMarket,South,Yes,Annual,7.44,28.5
Q01430,Pump-B,88.8,361.0,119.9,Titanium,44.2,138,Precision,15,35.0,SMB,East,No,Spot,43.15,129.71
Q01431,Pump-A,19.4,106.0,5.7,Stainless,35.6,52,Precision,31,112.0,MidMarket,South,No,Spot,9.81,44.43
Q01432,Pump-A,24.4,70.0,83.9,Standard,8.5,53,Std,45,66.0,MidMarket,South,No,Framework,4.71,27.65
Q01433,Turbine-T,394.5,1396.0,226.8,Alloy,99.1,339,Std,33,97.0,SMB,East,No,Framework,64.19,320.41
Q01434,Compressor-X,107.3,448.0,26.5,Standard,77.8,150,Std,28,45.0,Enterprise,West,Yes,Spot,13.02,100.02
Q01435,Compressor-Y,354.3,1247.0,199.4,Standard,86.0,179,Std,36,65.0,MidMarket,West,No,Spot,55.39,219.86
Q01436,Pump-B,83.9,,24.1,Standard,79.5,85,Precision,13,149.0,MidMarket,East,No,Annual,26.56,101.02
Q01437,Compressor-X,154.6,562.0,250.0,Stainless,61.9,231,Precision,4,115.0,SMB,East,No,Spot,58.09,173.69
Q01438,Compressor-Y,397.8,1444.0,65.4,Stainless,91.4,143,Std,38,67.0,MidMarket,West,Yes,Spot,43.54,224.68
Q01439,Pump-A,33.9,135.0,147.3,Standard,10.9,42,Std,28,154.0,MidMarket,East,No,Spot,8.17,33.7
Q01440,Compressor-Y,191.8,694.0,221.5,Alloy,46.9,353,Std,14,103.0,SMB,South,No,Spot,70.42,215.76
Q01441,Compressor-Y,395.3,1374.0,230.7,Titanium,27.3,241,Ultra,8,143.0,SMB,South,No,Spot,120.01,402.4
Q01442,Turbine-T,437.1,1561.0,210.1,Stainless,104.9,218,Std,14,120.0,SMB,South,Yes,Spot,78.07,323.22
Q01443,Pump-A,19.4,62.0,73.4,Standard,10.4,46,Ultra,25,133.0,MidMarket,North,No,Spot,8.66,39.69
Q01444,Turbine-T,535.7,1891.0,128.7,Alloy,87.2,161,Std,27,116.0,SMB,West,No,Annual,92.23,368.73
Q01445,Compressor-X,158.3,603.0,48.0,Standard,33.7,71,Std,8,155.0,MidMarket,West,No,Annual,29.02,113.65
Q01446,Pump-B,50.6,257.0,172.5,Alloy,22.8,129,Std,42,33.0,MidMarket,West,No,Framework,10.63,64.36
Q01447,Compressor-X,169.5,625.0,8.2,Standard,50.3,181,Std,35,143.0,Enterprise,East,No,Spot,24.08,118.88
Q01448,Compressor-Y,252.2,892.0,123.6,Stainless,90.4,104,Std,23,44.0,MidMarket,North,No,Annual,58.16,205.94
Q01449,Valve-Z,14.9,91.0,145.9,Alloy,39.0,87,Precision,2,96.0,Enterprise,South,Yes,Spot,8.88,40.17
Q01450,Pump-B,88.4,347.0,5.0,Standard,46.4,64,Precision,3,147.0,MidMarket,South,No,Spot,32.1,97.78
Q01451,Pump-B,105.5,453.0,44.6,Standard,70.1,63,Std,46,82.0,SMB,East,No,Spot,22.52,89.14
Q01452,Valve-Z,8.6,68.0,16.3,Stainless,16.4,65,Std,32,40.0,MidMarket,East,No,Framework,4.79,23.39
Q01453,Pump-B,102.0,403.0,123.5,Titanium,36.0,83,Std,16,75.0,Enterprise,East,No,Annual,24.62,98.62
Q01454,Pump-A,28.5,111.0,200.2,Titanium,15.3,38,Ultra,47,67.0,SMB,West,No,Annual,15.09,62.01
Q01455,Compressor-X,211.7,745.0,175.2,Standard,32.9,229,Std,5,137.0,Enterprise,West,Yes,Spot,23.14,124.58
Q01456,Valve-Z,8.9,96.0,207.7,Alloy,36.4,88,Std,14,81.0,SMB,South,No,Annual,10.15,35.94
Q01457,Compressor-Y,356.1,1246.0,147.2,Stainless,51.1,170,Ultra,42,28.0,SMB,East,No,Spot,84.05,313.24
Q01458,Pump-B,54.6,253.0,34.1,Stainless,69.1,119,Std,18,75.0,Enterprise,North,Yes,Annual,10.71,70.95
Q01459,Pump-A,18.8,71.0,125.4,Stainless,28.4,87,Std,21,36.0,SMB,East,No,Annual,12.76,42.06
Q01460,Compressor-X,156.3,613.0,223.0,Standard,37.8,218,Std,6,126.0,Enterprise,North,Yes,Annual,15.84,107.08
Q01461,Compressor-X,128.3,512.0,81.3,Stainless,23.1,141,Precision,37,148.0,MidMarket,North,No,Framework,28.4,124.34
Q01462,Turbine-T,694.3,2305.0,231.6,Standard,98.7,262,Precision,24,85.0,SMB,North,Yes,Spot,66.72,395.46
Q01463,Compressor-Y,310.4,1155.0,195.1,Alloy,53.9,140,Precision,27,154.0,Enterprise,South,No,Spot,48.61,237.49
Q01464,Pump-B,58.9,280.0,227.5,Standard,62.0,71,Std,8,147.0,MidMarket,South,Yes,Spot,16.06,71.16
Q01465,Compressor-Y,377.9,1296.0,64.1,Alloy,27.1,342,Std,6,91.0,SMB,North,Yes,Annual,50.04,229.39
Q01466,Compressor-Y,424.4,1482.0,40.0,Standard,37.2,207,Precision,42,88.0,SMB,North,Yes,Spot,50.55,245.59
Q01467,Pump-B,89.1,399.0,87.9,Alloy,52.5,168,Std,8,129.0,SMB,West,Yes,Annual,26.15,96.26
Q01468,Valve-Z,13.9,96.0,193.0,Titanium,37.9,74,Std,23,122.0,MidMarket,East,No,Spot,9.74,39.3
Q01469,Pump-A,44.5,209.0,153.0,Standard,11.8,70,Std,48,118.0,MidMarket,West,Yes,Spot,5.5,35.15
Q01470,Compressor-X,206.3,737.0,203.9,Stainless,46.2,240,Std,33,155.0,MidMarket,West,No,Spot,40.3,148.63
Q01471,Pump-A,42.0,161.0,177.7,Stainless,37.4,70,Precision,1,84.0,Enterprise,West,Yes,Spot,13.31,54.32
Q01472,Pump-A,30.4,179.0,22.0,Alloy,9.9,77,Ultra,5,115.0,SMB,West,No,Annual,21.98,64.55
Q01473,Pump-B,88.1,384.0,98.0,Titanium,59.8,89,Precision,18,118.0,MidMarket,East,No,Spot,41.07,129.59
Q01474,Compressor-X,211.0,784.0,41.1,Standard,38.2,97,Precision,11,,MidMarket,North,No,Spot,44.11,156.58
Q01475,Pump-A,35.8,170.0,161.3,Standard,11.4,50,Std,34,,SMB,East,Yes,Spot,7.64,34.43
Q01476,Compressor-Y,226.0,821.0,62.0,Standard,62.4,325,Precision,2,129.0,MidMarket,East,Yes,Framework,38.58,197.51
Q01477,Pump-B,98.2,370.0,94.8,Titanium,21.1,152,Std,48,32.0,SMB,North,Yes,Framework,11.6,83.98
Q01478,Valve-Z,6.5,53.0,225.2,Stainless,12.4,98,Std,13,108.0,MidMarket,East,No,Spot,7.27,25.75
Q01479,Pump-B,62.3,251.0,189.3,Standard,32.3,181,Std,49,46.0,SMB,West,No,Spot,21.49,74.57
Q01480,Turbine-T,700.5,2370.0,201.1,Standard,29.2,257,Std,38,95.0,SMB,South,Yes,Spot,76.34,348.67
Q01481,Valve-Z,10.4,29.0,156.0,Stainless,39.7,105,Ultra,4,50.0,SMB,West,No,Annual,17.41,52.46
Q01482,Compressor-Y,419.4,1421.0,178.7,Standard,53.8,132,Std,22,89.0,MidMarket,North,No,Annual,43.31,211.84
Q01483,Valve-Z,6.2,68.0,82.8,Standard,19.4,80,Std,23,87.0,MidMarket,West,No,Spot,8.21,26.69
Q01484,Pump-A,32.2,153.0,33.3,Alloy,25.5,33,Precision,3,66.0,SMB,South,No,Annual,17.19,53.96
Q01485,Compressor-Y,388.7,,168.6,Stainless,118.7,214,Std,12,,MidMarket,North,No,Spot,71.5,259.11
Q01486,Compressor-X,99.5,410.0,41.4,Standard,16.1,220,Std,49,146.0,SMB,East,Yes,Annual,14.36,88.77
Q01487,Pump-B,85.1,319.0,25.7,Alloy,22.2,235,Std,38,63.0,SMB,North,Yes,Annual,17.93,82.22
Q01488,Pump-B,53.8,273.0,221.3,Standard,33.3,171,Std,28,132.0,SMB,East,Yes,Annual,12.89,64.76
Q01489,Pump-B,52.0,,228.5,Standard,70.0,126,Std,29,29.0,MidMarket,East,Yes,Spot,12.66,70.71
Q01490,Pump-B,62.7,278.0,185.6,Alloy,78.3,121,Precision,30,135.0,MidMarket,West,No,Annual,21.53,99.58
Q01491,Compressor-X,196.6,669.0,164.8,Standard,45.0,216,Std,17,85.0,MidMarket,North,Yes,Spot,27.14,127.17
Q01492,Valve-Z,14.7,130.0,231.5,Standard,36.4,93,Precision,29,77.0,SMB,North,Yes,Spot,7.06,35.84
Q01493,Pump-A,42.1,195.0,197.4,Standard,10.3,109,Std,13,92.0,SMB,North,No,Annual,13.1,43.39
Q01494,Pump-B,96.3,347.0,107.2,Stainless,38.1,167,Ultra,38,126.0,SMB,South,Yes,Spot,20.45,109.24
Q01495,Pump-B,68.5,309.0,224.0,Standard,37.7,148,Std,18,37.0,MidMarket,West,No,Spot,19.5,74.31
Q01496,Valve-Z,13.7,123.0,67.0,Stainless,26.4,86,Std,38,128.0,SMB,South,No,Spot,8.54,31.82
Q01497,Pump-A,31.0,124.0,89.7,Standard,10.8,59,Precision,5,,SMB,West,No,Annual,15.52,44.91
Q01498,Pump-B,80.3,350.0,236.4,Standard,76.5,178,Std,34,51.0,SMB,West,Yes,Framework,10.93,77.98
Q01499,Pump-A,35.6,111.0,128.4,Stainless,30.6,114,Precision,43,150.0,SMB,South,No,Annual,13.46,52.74
Q01500,Pump-A,18.7,91.0,19.0,Titanium,30.8,103,Std,49,59.0,MidMarket,East,No,Spot,9.07,46.72
Q01501,Compressor-X,167.1,621.0,42.6,Stainless,23.0,78,Std,27,42.0,Enterprise,West,No,Spot,25.25,113.98
Q01502,Pump-B,62.3,299.0,173.0,Stainless,66.3,140,Precision,17,47.0,SMB,West,No,Annual,34.63,106.38
Q01503,Pump-B,102.3,433.0,57.2,Stainless,58.6,139,Std,42,34.0,Enterprise,East,No,Annual,17.98,87.04
Q01504,Compressor-X,149.5,593.0,169.1,Stainless,42.6,97,Std,43,107.0,MidMarket,East,Yes,Framework,13.63,104.2
Q01505,Turbine-T,547.7,1867.0,68.8,Alloy,46.9,135,Precision,49,132.0,MidMarket,South,Yes,Spot,46.53,354.91
Q01506,Valve-Z,13.1,103.0,227.5,Stainless,16.5,41,Precision,11,70.0,SMB,South,Yes,Spot,8.39,30.14
Q01507,Pump-A,20.1,82.0,45.8,Alloy,13.4,59,Precision,28,70.0,Enterprise,North,Yes,Spot,6.17,37.63
Q01508,Compressor-X,103.0,421.0,220.7,Standard,24.2,148,Ultra,2,120.0,SMB,East,No,Spot,56.47,160.12
Q01509,Pump-A,36.4,219.0,33.6,Stainless,9.0,75,Precision,10,,SMB,North,No,Spot,16.3,50.33
Q01510,Compressor-X,193.3,729.0,172.1,Alloy,58.0,165,Precision,42,49.0,SMB,West,Yes,Spot,36.2,165.03
Q01511,Pump-A,22.9,100.0,156.2,Standard,23.8,62,Std,49,43.0,Enterprise,East,No,Spot,7.82,34.7
Q01512,Compressor-Y,355.5,1278.0,43.8,Alloy,76.7,286,Precision,21,92.0,SMB,South,Yes,Annual,51.43,263.22
Q01513,Pump-B,108.2,453.0,96.5,Stainless,28.0,88,Precision,5,64.0,SMB,East,Yes,Spot,28.64,99.41
Q01514,Pump-A,23.5,145.0,36.9,Alloy,15.0,96,Std,29,85.0,SMB,South,Yes,Spot,8.67,39.35
Q01515,Turbine-T,472.3,1660.0,176.3,Alloy,67.4,232,Precision,26,44.0,MidMarket,East,No,Framework,96.65,397.23
Q01516,Valve-Z,11.4,,227.9,Standard,39.8,83,Std,3,89.0,SMB,South,No,Framework,11.28,35.47
Q01517,Compressor-Y,355.7,1234.0,180.8,Standard,114.7,151,Precision,41,53.0,SMB,South,Yes,Spot,50.53,245.68
Q01518,Pump-B,93.0,391.0,82.7,Stainless,54.0,110,Std,19,111.0,SMB,South,No,Framework,21.47,86.25
Q01519,Turbine-T,746.5,2492.0,146.2,Stainless,85.7,210,Std,4,104.0,SMB,North,No,Spot,158.88,462.95
Q01520,Valve-Z,10.8,69.0,233.6,Standard,15.3,73,Std,39,65.0,MidMarket,East,No,Spot,4.22,22.27
Q01521,Compressor-X,166.6,587.0,225.5,Stainless,31.6,209,Std,20,118.0,SMB,East,No,Spot,34.8,130.07
Q01522,Pump-B,73.6,310.0,100.6,Standard,48.1,159,Std,35,125.0,Enterprise,South,No,Annual,11.24,69.61
Q01523,Valve-Z,13.3,147.0,84.8,Standard,38.2,71,Ultra,47,40.0,SMB,West,Yes,Spot,9.71,44.12
Q01524,Pump-B,45.9,226.0,92.2,Standard,64.4,110,Std,22,58.0,SMB,South,Yes,Spot,16.6,70.9
Q01525,Turbine-T,607.4,2074.0,106.3,Standard,68.8,103,Std,45,156.0,SMB,South,Yes,Annual,38.81,294.36
Q01526,Compressor-X,204.2,722.0,5.6,Alloy,17.3,108,Ultra,48,47.0,MidMarket,East,Yes,Spot,30.08,173.48
Q01527,Valve-Z,6.9,71.0,54.0,Alloy,33.4,37,Std,20,27.0,MidMarket,West,No,Framework,6.36,28.76
Q01528,Pump-B,49.5,272.0,210.1,Standard,22.9,91,Std,32,39.0,SMB,East,No,Framework,12.11,57.79
Q01529,Compressor-X,210.7,,17.6,Alloy,19.5,110,Precision,12,102.0,MidMarket,North,Yes,Spot,37.35,158.02
Q01530,Compressor-Y,398.8,1393.0,132.0,Standard,105.3,184,Std,31,51.0,Enterprise,West,Yes,Spot,33.12,211.35
Q01531,Pump-B,75.8,304.0,245.2,Stainless,33.5,67,Precision,15,101.0,SMB,East,Yes,Annual,18.69,81.35
Q01532,Compressor-Y,222.9,815.0,83.9,Titanium,40.1,276,Precision,3,132.0,Enterprise,East,No,Annual,69.58,265.02
Q01533,Valve-Z,13.5,62.0,143.0,Titanium,20.6,53,Precision,48,133.0,SMB,South,No,Spot,8.22,36.21
Q01534,Compressor-X,152.4,552.0,81.3,Stainless,64.3,92,Precision,15,66.0,Enterprise,East,No,Spot,35.13,144.37
Q01535,Pump-B,91.6,402.0,81.6,Stainless,63.9,117,Std,41,50.0,MidMarket,North,No,Spot,19.3,86.47
Q01536,Turbine-T,347.2,1197.0,146.0,Standard,67.1,111,Precision,8,96.0,Enterprise,West,Yes,Spot,51.88,282.7
Q01537,Pump-A,42.0,176.0,88.0,Standard,8.5,102,Precision,39,133.0,MidMarket,West,Yes,Framework,3.25,36.96
Q01538,Pump-A,32.7,142.0,136.4,Titanium,18.8,32,Std,8,61.0,Enterprise,North,No,Spot,14.74,49.92
Q01539,Compressor-X,184.4,682.0,194.0,Stainless,58.7,132,Precision,2,140.0,MidMarket,West,Yes,Annual,35.92,153.71
Q01540,Compressor-Y,290.9,1058.0,67.8,Standard,55.5,287,Precision,37,158.0,MidMarket,South,Yes,Framework,15.88,187.35
Q01541,Pump-A,36.4,169.0,169.3,Standard,35.8,111,Std,16,117.0,MidMarket,South,No,Framework,9.33,44.0
Q01542,Compressor-X,185.4,,117.4,Stainless,60.8,86,Std,11,139.0,SMB,North,Yes,Spot,38.94,139.72
Q01543,Compressor-X,189.7,708.0,112.3,Stainless,40.9,101,Std,41,76.0,MidMarket,South,No,Annual,21.2,119.71
Q01544,Valve-Z,8.5,20.0,92.1,Standard,25.3,46,Std,4,117.0,Enterprise,South,Yes,Spot,4.58,22.65
Q01545,Compressor-X,112.1,470.0,99.5,Standard,33.2,95,Ultra,32,99.0,MidMarket,North,Yes,Annual,10.88,117.41
Q01546,Pump-B,91.7,377.0,7.8,Stainless,48.0,137,Std,13,67.0,SMB,East,No,Spot,34.05,98.17
Q01547,Compressor-Y,211.3,785.0,41.1,Stainless,112.3,233,Std,35,120.0,MidMarket,East,No,Annual,54.9,204.51
Q01548,Compressor-Y,442.3,1552.0,74.1,Titanium,39.5,147,Std,38,132.0,SMB,North,Yes,Spot,54.31,265.13
Q01549,Pump-B,66.7,302.0,20.5,Standard,62.6,112,Precision,25,72.0,MidMarket,East,No,Annual,16.41,83.63
Q01550,Valve-Z,11.2,80.0,189.8,Alloy,20.1,41,Std,17,159.0,Enterprise,South,No,Spot,5.96,26.41
Q01551,Pump-A,30.1,102.0,214.3,Standard,26.6,36,Std,39,121.0,Enterprise,West,No,Spot,6.13,33.77
Q01552,Valve-Z,9.9,36.0,170.0,Standard,23.9,40,Ultra,19,158.0,Enterprise,West,Yes,Annual,2.8,27.97
Q01553,Compressor-X,134.6,,94.1,Alloy,20.2,174,Std,23,109.0,SMB,East,Yes,Annual,24.45,115.76
Q01554,Compressor-Y,251.3,933.0,124.7,Stainless,90.9,301,Std,22,56.0,SMB,South,No,Spot,58.81,215.05
Q01555,Compressor-Y,378.9,1309.0,45.6,Standard,36.5,147,Std,32,118.0,SMB,West,No,Framework,41.01,198.18
Q01556,Compressor-X,161.3,624.0,14.1,Titanium,33.0,109,Precision,32,71.0,Enterprise,West,Yes,Spot,14.48,143.27
Q01557,Compressor-X,207.5,777.0,73.8,Standard,32.8,134,Std,38,34.0,SMB,North,No,Spot,44.1,141.53
Q01558,Compressor-Y,241.8,905.0,37.5,Stainless,63.3,293,Precision,10,95.0,MidMarket,West,No,Framework,62.42,232.52
Q01559,Turbine-T,578.8,2000.0,66.9,Standard,85.5,302,Precision,32,84.0,MidMarket,South,No,Spot,91.26,391.98
Q01560,Valve-Z,7.6,65.0,57.3,Standard,38.5,101,Std,32,78.0,SMB,North,Yes,Framework,4.76,28.46
Q01561,Compressor-X,134.1,486.0,142.5,Alloy,31.2,226,Std,30,113.0,SMB,East,No,Annual,28.65,124.1
Q01562,Compressor-X,114.6,427.0,223.6,Alloy,46.7,221,Std,45,94.0,SMB,West,Yes,Spot,22.02,116.67
Q01563,Valve-Z,8.4,67.0,132.1,Stainless,20.5,42,Precision,32,158.0,SMB,North,Yes,Spot,6.45,27.77
Q01564,Compressor-X,130.5,519.0,111.8,Stainless,69.7,97,Std,46,26.0,Enterprise,South,Yes,Spot,16.87,109.25
Q01565,Compressor-Y,426.3,1491.0,102.9,Stainless,44.6,101,Std,27,111.0,MidMarket,East,No,Annual,32.58,207.01
Q01566,Pump-B,60.0,312.0,8.3,Stainless,55.8,61,Precision,29,106.0,SMB,South,No,Spot,21.29,86.55
Q01567,Valve-Z,6.6,27.0,188.7,Stainless,30.6,41,Ultra,31,134.0,SMB,West,Yes,Annual,5.38,33.15
Q01568,Compressor-Y,258.4,937.0,66.7,Standard,96.0,128,Ultra,2,131.0,MidMarket,West,No,Spot,103.8,306.29
Q01569,Pump-B,58.5,251.0,190.0,Standard,53.3,211,Precision,40,21.0,Enterprise,East,No,Framework,8.98,76.01
Q01570,Pump-B,97.3,388.0,64.2,Stainless,20.0,170,Precision,26,24.0,SMB,East,No,Spot,25.44,94.83
Q01571,Pump-A,44.2,166.0,149.4,Standard,27.1,79,Std,13,58.0,MidMarket,East,No,Annual,12.1,44.78
Q01572,Valve-Z,14.6,110.0,35.2,Stainless,16.4,85,Precision,36,78.0,MidMarket,East,No,Annual,8.14,32.28
Q01573,Compressor-Y,434.2,1485.0,231.4,Standard,66.2,120,Std,43,30.0,SMB,North,No,Framework,47.51,221.62
Q01574,Pump-B,86.5,404.0,57.1,Stainless,58.4,147,Std,7,60.0,SMB,West,No,Framework,31.52,97.9
Q01575,Compressor-X,189.5,676.0,54.6,Standard,53.3,133,Std,36,148.0,SMB,East,No,Spot,38.98,136.49
Q01576,Valve-Z,9.2,93.0,16.3,Stainless,30.2,37,Ultra,12,56.0,SMB,East,Yes,Spot,10.97,40.36
Q01577,Turbine-T,567.3,1970.0,148.5,Standard,111.1,126,Ultra,11,110.0,MidMarket,South,Yes,Framework,92.95,453.87
